uttr_id,happy,angry,sad,neutral,worried,surprise,video_id,start,end,text
sample_00000423,0,0,1,0,0,0,sample_00000423,0,2.52,"When someone scares you, you surrender. How will you handle things in the future?"
sample_00000424,0,0,0,0,1,0,sample_00000424,0,4.84,"Son, what did you just say? Xiao Nan is very good at making money."
sample_00000425,1,0,0,0,0,0,sample_00000425,0,17.44,Now I know who the right person is.
sample_00000426,0,0,0,1,0,0,sample_00000426,0,2.32,"I have nothing to do with her, really!"
sample_00000427,0,0,0,1,0,0,sample_00000427,0,0.96,
sample_00000430,0,0,1,0,0,0,sample_00000430,0,2.88,Just want to be an outstanding chef.
sample_00000432,1,0,0,0,0,0,sample_00000432,0,2.8,I'm at the activity center. I've been talking all morning and I've fully understood the situation.
sample_00000433,1,0,0,0,0,0,sample_00000433,0,1.52,What if your family disagrees with you?
sample_00000434,0,1,0,0,0,0,sample_00000434,0,5.44,"Big sister, I'm going to tell Li Kui when I get back, that from now on, at this time, he should take the initiative to design the topic."
sample_00000436,0,1,0,0,0,0,sample_00000436,0,4.56,"When he says I'm annoying, I really want to cry."
sample_00000439,1,0,0,0,0,0,sample_00000439,0,0.76,Ah?
sample_00000441,0,0,0,0,0,1,sample_00000441,0,2.36,"This is not my car, it's my colleague's car."
sample_00000442,0,1,0,0,0,0,sample_00000442,0,2.12,Here it comes.
sample_00000443,0,0,0,1,0,0,sample_00000443,0,2.56,"Bastard, you are scum."
sample_00000444,0,1,0,0,0,0,sample_00000444,0,1.27,Shanshan finally returned to your embrace.
sample_00000445,0,0,0,1,0,0,sample_00000445,0,3.52,"Great Leader Chairman Mao taught us: First, do not fear hardship; second, do not fear death."
sample_00000446,0,0,0,1,0,0,sample_00000446,0,5.76,"You see, Gu Qing is also a good person, and Xiao Liu is quite adorable, but this matter just won't work out."
sample_00000447,1,0,0,0,0,0,sample_00000447,0,3.52,"In the end, all the numbers were disconnected, but I still kept them and didn't delete them."
sample_00000448,0,0,0,0,1,0,sample_00000448,0,3.53,"If you are not making the expected profit, or even losing money for publicity, such cooperation cannot last long."
sample_00000449,0,1,0,0,0,0,sample_00000449,0,2.72,It seems like she is really with a man.
sample_00000450,0,0,0,0,1,0,sample_00000450,0,1.68,What will happen to you in the future? I don't know.
sample_00000451,0,1,0,0,0,0,sample_00000451,0,2.24,Then I must wish you to sell it at a good price.
sample_00000452,0,1,0,0,0,0,sample_00000452,0,9.72,"Little earthworm, Sister Fan is going to teach you a truth, when a man is pursuing you, that's when he is most dedicated. If he is not willing to invest money and time at this stage."
sample_00000455,0,0,0,0,1,0,sample_00000455,0,7.28,"Accidents are inevitable, but emotionally, I'm having a hard time accepting it."
sample_00000459,0,0,0,0,1,0,sample_00000459,0,4.44,"Xiaomeng, I've noticed that ever since you've been with Teacher Wang, you've changed a lot. You've become more reliable and cheerful."
sample_00000461,0,0,0,1,0,0,sample_00000461,0,3.01,"One is separation through life, and the other is parting through death. I've experienced both of these things."
sample_00000462,0,1,0,0,0,0,sample_00000462,0,3.48,"Wear it to work tomorrow, new job, new beginning."
sample_00000463,0,0,1,0,0,0,sample_00000463,0,1.68,You are like a stone in a dung pit.
sample_00000464,0,1,0,0,0,0,sample_00000464,0,2.8,"Thank you, thank you, thank you, our whole family is grateful to you."
sample_00000468,0,0,0,1,0,0,sample_00000468,0,3.72,"That's perfect, stop what you're doing there, would you like to come work at my restaurant?"
sample_00000469,1,0,0,0,0,0,sample_00000469,0,3.08,"So, do you have a daughter?"
sample_00000470,0,1,0,0,0,0,sample_00000470,0,6.6,"So, Dad, is Mom clear about it now?"
sample_00000473,0,0,0,1,0,0,sample_00000473,0,4.08,"You should know the situation at that time, even if I don't say it."
sample_00000474,0,1,0,0,0,0,sample_00000474,0,12.28,"Mr. Xiao Hong's articles are quite heroic, but when dealing with issues, emotions often prevail over reason, perhaps this is the case with all women."
sample_00000476,1,0,0,0,0,0,sample_00000476,0,1.32,Why haven't you come back yet?
sample_00000478,0,0,0,0,1,0,sample_00000478,0,4.4,Who is laughing? Weren't you guys planning to fool the teacher?
sample_00000479,0,0,0,0,1,0,sample_00000479,0,1.96,Who cut all these photos?
sample_00000481,1,0,0,0,0,0,sample_00000481,0,5.88,"That's right, you know I'm unfamiliar with Shanghai, and you're a seasoned Shanghainese. If I decide to come and develop here in the future."
sample_00000482,0,0,0,0,0,1,sample_00000482,0,5.28,"If you want me to turn a blind eye, shouldn't you also show some sincerity?"
sample_00000483,0,1,0,0,0,0,sample_00000483,0,3.32,Are you not going to Shanghai anymore?
sample_00000485,0,1,0,0,0,0,sample_00000485,0,4.28,"Kid, don't talk nonsense! We are not husband and wife."
sample_00000487,1,0,0,0,0,0,sample_00000487,0,2.04,
sample_00000488,0,0,0,1,0,0,sample_00000488,0,6.59,"I don't know where he went? It has nothing to do with me, I don't know anything."
sample_00000489,0,0,0,0,1,0,sample_00000489,0,1.76,
sample_00000491,0,1,0,0,0,0,sample_00000491,0,0.8,He is a good person.
sample_00000492,0,0,0,1,0,0,sample_00000492,0,1.4,Haha.
sample_00000493,1,0,0,0,0,0,sample_00000493,0,2.48,"They are all odd and unattractive, not a single one catches my eye."
sample_00000495,0,1,0,0,0,0,sample_00000495,0,1.8,Why do you always want to leave this home?
sample_00000496,0,0,0,1,0,0,sample_00000496,0,0.89,Go home.
sample_00000497,1,0,0,0,0,0,sample_00000497,0,4.72,"It's quite contradictory, let me think carefully about what's going on?"
sample_00000498,0,0,1,0,0,0,sample_00000498,0,8.64,"She was clamoring for milk, but Sister Fan said there was no money to buy it. Then Sister Fan's mother told Sister Fan to buy it, saying that even if all the adults in the family were hungry, they couldn't let the only child in the Fan family go hungry."
sample_00000499,1,0,0,0,0,0,sample_00000499,0,5.52,"Didn't we agree that when you just got pregnant, you would go to Taiwan for some peace and quiet?"
sample_00000500,1,0,0,0,0,0,sample_00000500,0,3.56,"The two of us together trashed Jiang Haokun's house, and then we both got drunk."
sample_00000502,0,0,0,1,0,0,sample_00000502,0,2.04,"Oh, sorry, I have already quit."
sample_00000505,0,0,0,0,1,0,sample_00000505,0,4.05,"My reputation will not be affected, those who know me understand that I am a Puritan."
sample_00000507,1,0,0,0,0,0,sample_00000507,0,4.38,"You have been in the limelight recently, just consider it as flattery."
sample_00000508,1,0,0,0,0,0,sample_00000508,0,3.36,"Hey, wait a moment, you, why is it you again?"
sample_00000509,0,0,1,0,0,0,sample_00000509,0,2.2,Did my brother ask you to keep an eye on Lu Yuan?
sample_00000511,0,0,1,0,0,0,sample_00000511,0,1.4,You scared me to death.
sample_00000513,0,1,0,0,0,0,sample_00000513,0,2.16,Can you not make others as disgusted as you are?
sample_00000514,0,1,0,0,0,0,sample_00000514,0,6.72,"No need, you better not come to the emergency room when you're not in trouble in the future. You were too flamboyant today, not only will I lose face, but many people will also misunderstand me."
sample_00000515,1,0,0,0,0,0,sample_00000515,0,2.68,"No, what should I do? You have to push me out and behead me, right?"
sample_00000516,0,0,0,1,0,0,sample_00000516,0,2.8,"Hello, I would like to order food."
sample_00000518,0,0,0,1,0,0,sample_00000518,0,8.76,"Chong Zhao is going to the community hospital, Yimeng Zou is going to the private hospital, although they both have jobs, but I still feel uncomfortable in my heart."
sample_00000519,0,0,0,1,0,0,sample_00000519,0,1.44,Don't think you can just play dumb.
sample_00000521,0,0,0,0,0,1,sample_00000521,0,5.76,"You are Lin Tai's old subordinate, so logically, you should have a particularly deep relationship with his family."
sample_00000523,0,1,0,0,0,0,sample_00000523,0,4.76,"He can't come back anymore, none of you are me."
sample_00000525,1,0,0,0,0,0,sample_00000525,0,1.5,
sample_00000527,1,0,0,0,0,0,sample_00000527,0,1.72,"She's not ready yet, is she? She is ready now."
sample_00000529,0,0,0,1,0,0,sample_00000529,0,1.08,"Don't hide it from me, what illness do you have?"
sample_00000530,0,0,0,1,0,0,sample_00000530,0,2.04,I am willing.
sample_00000531,0,0,0,1,0,0,sample_00000531,0,11.52,"You don't understand, you don't know why I have to go to the obstetrics department, why I have to stay. Our home is poor, and I had to walk more than ten miles of mountain roads to go to school since I was a child."
sample_00000532,1,0,0,0,0,0,sample_00000532,0,5.54,Really? You still keep it now?
sample_00000535,0,0,0,0,1,0,sample_00000535,0,1.76,I won't care about you anymore!
sample_00000536,0,1,0,0,0,0,sample_00000536,0,2.59,There are bad people among the crowd.
sample_00000537,0,0,0,1,0,0,sample_00000537,0,3.4,"Don't you know how much mental pressure I'm under? I'm a good doctor, I haven't done anything wrong, can you stop cornering me?"
sample_00000538,1,0,0,0,0,0,sample_00000538,0,2.63,What's wrong with me staying at home? How is it bothering you?
sample_00000540,0,1,0,0,0,0,sample_00000540,0,3.92,Huh?
sample_00000541,0,0,0,1,0,0,sample_00000541,0,2.12,The one who looks relaxed and has lingering charm.
sample_00000543,1,0,0,0,0,0,sample_00000543,0,2.46,What is the content of our court hearing today?
sample_00000547,0,0,1,0,0,0,sample_00000547,0,1.68,Is Peach not at home?
sample_00000548,1,0,0,0,0,0,sample_00000548,0,1.96,
sample_00000549,0,0,0,1,0,0,sample_00000549,0,3.56,You mean the distributor changed their mind temporarily and sent all the goods back?
sample_00000551,0,0,0,0,1,0,sample_00000551,0,2.24,I still have a lot of things to finish.
sample_00000556,0,0,0,1,0,0,sample_00000556,0,3.84,"Tell me the truth, did Jiako do this?"
sample_00000558,0,0,0,1,0,0,sample_00000558,0,3.28,"Every year at this time, I would find a place to burn this box."
sample_00000559,1,0,0,0,0,0,sample_00000559,0,3.46,"Let's start with practicing at our house. See what you like, I'll smash it all!"
sample_00000560,0,0,1,0,0,0,sample_00000560,0,4.24,"Well, congratulations, the performance was a complete success."
sample_00000561,1,0,0,0,0,0,sample_00000561,0,2.5,"It's good. Mr. He takes good care of me, and I'm quite happy working there."
sample_00000564,0,1,0,0,0,0,sample_00000564,0,3.44,Are you sick? Who's going to eat this? You spent so much money buying these things.
sample_00000567,0,0,0,0,0,1,sample_00000567,0,1.99,"Then, when you get off work, don't forget to bring Shanshan along."
sample_00000568,0,1,0,0,0,0,sample_00000568,0,4.48,"My hand is fine now, it doesn't hurt anymore. I even put on makeup today to welcome you."
sample_00000569,0,0,1,0,0,0,sample_00000569,0,3.04,Don't love me.
sample_00000571,0,0,1,0,0,0,sample_00000571,0,4.5,"I had my fortune told. It said, I'd meet my saviour here."
sample_00000572,0,0,0,0,1,0,sample_00000572,0,2.8,
sample_00000573,0,0,1,0,0,0,sample_00000573,0,2.6,"Yes, indeed."
sample_00000574,0,1,0,0,0,0,sample_00000574,0,5.44,"Last night, I was at Teacher Ji's house. Teacher Ji and her husband kept praising you."
sample_00000575,1,0,0,0,0,0,sample_00000575,0,3.72,"If Li Lan Ying deliberately makes things difficult for you, can I just ignore it? Can Director Qiu ignore it?"
sample_00000577,0,0,0,0,1,0,sample_00000577,0,0.96,Your door is not closed.
sample_00000578,0,1,0,0,0,0,sample_00000578,0,4.8,"I'm not in a good mood today, would you join me for a drink?"
sample_00000582,0,0,0,0,1,0,sample_00000582,0,4,You are still so dull.
sample_00000583,1,0,0,0,0,0,sample_00000583,0,3.32,Gone already? That was fast.
sample_00000587,0,0,1,0,0,0,sample_00000587,0,5.92,"She was originally a woman, wasn't she? Can't believe you're jealous, you must be a huge jar of vinegar."
sample_00000588,1,0,0,0,0,0,sample_00000588,0,3.32,What's up? Do you still find my name funny?
sample_00000591,1,0,0,0,0,0,sample_00000591,0,5.88,"I came here to rest. Junjun is a good child, but he is not careful enough in some things."
sample_00000592,0,1,0,0,0,0,sample_00000592,0,1.2,What does she plan to do?
sample_00000593,0,0,1,0,0,0,sample_00000593,0,4.96,"Wang Hao, your skills are impressive, but this design does not match the client's requirements."
sample_00000595,0,0,0,1,0,0,sample_00000595,0,1.08,"I don't care, I want an answer from you right now."
sample_00000596,0,0,0,1,0,0,sample_00000596,0,4.68,"I've been feeling empty and lost lately, with no end in sight. To be honest, it's been a tough time."
sample_00000598,0,0,0,0,1,0,sample_00000598,0,8.26,"You just said earlier that I am a successful businessman, and I clearly understand that beauty is meant to be consumed. Oh, you probably don't quite understand this yet."
sample_00000601,1,0,0,0,0,0,sample_00000601,0,2.56,It's hard to see that you are a chatty person.
sample_00000602,1,0,0,0,0,0,sample_00000602,0,2.59,"I haven't finished yet, once Mengmeng is caught."
sample_00000603,0,0,0,1,0,0,sample_00000603,0,4,"You hold a very special existence, and she has very special feelings for you."
sample_00000604,0,0,0,0,1,0,sample_00000604,0,1.29,Do you deserve her?
sample_00000605,0,1,0,0,0,0,sample_00000605,0,2.28,Cats? I love cats. Cats also love me.
sample_00000607,0,0,0,0,1,0,sample_00000607,0,3.16,They invited us to record the program. It seems that the gift we gave worked.
sample_00000611,1,0,0,0,0,0,sample_00000611,0,6.72,"I will definitely work hard to repay the organization's cultivation. School is on summer vacation, and I voluntarily asked to participate in the work of renovating the basketball court."
sample_00000613,0,1,0,0,0,0,sample_00000613,0,2.37,"Friend, are we talking about feelings?"
sample_00000617,0,0,0,0,1,0,sample_00000617,0,2.04,"You were asked to bring your parents before the exam, why didn't they come?"
sample_00000618,0,0,0,0,1,0,sample_00000618,0,12.56,"Wanting to pursue a pure relationship seems to no longer be a privilege. In reality, everyone is measuring you with a ruler."
sample_00000619,0,0,0,0,0,1,sample_00000619,0,5.72,"Xu Lang, we have been together for twelve years, at the time when I proposed a divorce to you."
sample_00000621,0,1,0,0,0,0,sample_00000621,0,6.01,"Mom. I'm sorry, I'm sorry."
sample_00000622,0,0,0,1,0,0,sample_00000622,0,4.88,"Swallow, I need a favor. Please take away that phone, I'm not looking for anyone."
sample_00000623,1,0,0,0,0,0,sample_00000623,0,1.88,
sample_00000625,0,0,1,0,0,0,sample_00000625,0,1.28,Is it leukemia?
sample_00000626,0,0,0,0,1,0,sample_00000626,0,3.44,Don't you want to buy something from us? Haven't you noticed that everything here is 50% off?
sample_00000627,1,0,0,0,0,0,sample_00000627,0,4.52,"I am a police officer, he is a fugitive, what else could our relationship be?"
sample_00000628,0,0,0,0,1,0,sample_00000628,0,1.16,Let's go.
