uttr_id,video_id,start,end,text,valence,arousal,dominance
sample_00000919,sample_00000919,0,6.16,"Actually, we have always been very careful, just to prevent the heart from having such problems again.",-0.756,0.66,0.208
sample_00006022,sample_00006022,0,1.92,When I really live to this age and sit here chatting with you.,-0.55,-0.334,-0.702
sample_00004600,sample_00004600,0,1.67,,-0.812,0.648,-0.21
sample_00006490,sample_00006490,0,4.12,Looking at you,-0.756,0.66,0.208
sample_00003970,sample_00003970,0,10.84,"But on the other hand, you said I should live a good life, but you really can't compare, seriously, you said how good it is between me and Su Qing.",1.0,0.47,0.544
sample_00004503,sample_00004503,0,3.2,"Andy, what exactly happened last night?",-0.55,-0.334,-0.702
sample_00006429,sample_00006429,0,4.56,"Don't play coy with me, I'm asking you, was it Yao Lele who told you my address?",-0.756,0.66,0.208
sample_00006042,sample_00006042,0,3.28,"Go have fun, I told you so long ago, didn't I?",1.0,0.47,0.544
sample_00001631,sample_00001631,0,1.12,My memory also has a market.,0.0,0.0,0.0
sample_00004040,sample_00004040,0,8.16,"Secondly, to put it bluntly, the disease she contracted, she knows she will die sooner or later, so her fussing is meaningless!",-0.756,0.66,0.208
sample_00002535,sample_00002535,0,1.52,I don't want to either.,0.568,0.71,0.078
sample_00002090,sample_00002090,0,5.16,"Vivi, can we consider not having this child for now?",1.0,0.47,0.544
sample_00006246,sample_00006246,0,12.16,"Who are you to judge me? Even if I were a pile of mud, you have no right to criticize me. Do you know why? Because you are an even bigger pile of mud. How dare you bring up Lan Lan's matter?",-0.756,0.66,0.208
sample_00002516,sample_00002516,0,4.05,A painting that I dare not look at. It's always in my study.,-0.55,-0.334,-0.702
sample_00003829,sample_00003829,0,7.68,"So I think dining with a man doesn't necessarily represent anything. I believe Xiao Fan is a paradox. She is vain, but her nature is not bad.",0.0,0.0,0.0
sample_00003895,sample_00003895,0,7.01,"That person is my boyfriend, we have been dating for over a year.",0.0,0.0,0.0
sample_00000459,sample_00000459,0,4.44,"Xiaomeng, I've noticed that ever since you've been with Teacher Wang, you've changed a lot. You've become more reliable and cheerful.",-0.812,0.648,-0.21
sample_00003980,sample_00003980,0,3.27,"Of course, I am his father, he is my son.",0.0,0.0,0.0
sample_00000573,sample_00000573,0,2.6,"Yes, indeed.",-0.55,-0.334,-0.702
sample_00005386,sample_00005386,0,5.92,,0.568,0.71,0.078
samplenew_00020732,samplenew_00020732,0,6.12,But what can we do? We can only accept it with a smile.,-0.812,0.648,-0.21
sample_00001395,sample_00001395,0,3.24,"You're a freak, huh? How did you come up with that?",1.0,0.47,0.544
sample_00005504,sample_00005504,0,3.04,"Hey, don't you want to do something to make your dad proud of you?",-0.756,0.66,0.208
sample_00003524,sample_00003524,0,1.08,"With the way you're earning money, you'll end up being taken care of by the police sooner or later.",1.0,0.47,0.544
sample_00001601,sample_00001601,0,6.24,"You must cut off ties with him immediately, and this kind of thing must never happen again.",0.0,0.0,0.0
sample_00006754,sample_00006754,0,3.04,"You keep talking in circles, going round and round. Just say what you want to say directly.",0.0,0.0,0.0
samplenew_00003536,samplenew_00003536,0,4.25,"If the Prime Minister disagrees, then it is a contradiction in itself.",-0.55,-0.334,-0.702
sample_00002369,sample_00002369,0,3.88,"Drink less if you can, you're not young anymore, don't have to drink until you have health problems.",0.0,0.0,0.0
sample_00006747,sample_00006747,0,3.4,"But, mom just wants to tell you one thing, if you encounter such a thing in the future.",-0.812,0.648,-0.21
sample_00005495,sample_00005495,0,3.96,"He needs to learn to face it on his own, I'm about to get off work.",0.0,0.0,0.0
sample_00003299,sample_00003299,0,4.96,"As for me, I'll drive you there. Once we reach the hospital entrance, you'll have to go in by yourself.",1.0,0.47,0.544
sample_00004359,sample_00004359,0,5.48,"Gan Jing, the green tea I gave you tastes good, doesn't it?",0.0,0.0,0.0
sample_00003165,sample_00003165,0,8.08,"I originally wanted to have a serious talk with you today, to persuade you to turn back while you still can, but Guangyao wouldn't even let me come.",-0.55,-0.334,-0.702
sample_00001328,sample_00001328,0,1.12,Only rely on oneself.,1.0,0.47,0.544
sample_00002752,sample_00002752,0,3.6,Will it be different with another woman? There are still some other demands!,-0.55,-0.334,-0.702
sample_00000649,sample_00000649,0,5.52,"I can't accompany you, I have to stay at home to read. This is the homework assigned by Brother Wei, and I have to finish it today.",1.0,0.47,0.544
sample_00004126,sample_00004126,0,1.32,,-0.756,0.66,0.208
sample_00000243,sample_00000243,0,2.28,"Even if we can't win, we must fight. If we don't fight, how can we get our money back?",1.0,0.47,0.544
sample_00000763,sample_00000763,0,4.8,"If you are willing to accept another woman, count me in.",0.0,0.0,0.0
sample_00007002,sample_00007002,0,12.64,,0.0,0.0,0.0
sample_00000203,sample_00000203,0,6.38,"She is my father's aunt, and my grandmother never got married in her whole life.",-0.812,0.648,-0.21
sample_00006174,sample_00006174,0,3.88,If this happens again in the future,1.0,0.47,0.544
sample_00000075,sample_00000075,0,3.72,"I graduated from a junior college, I am hardworking, diligent and serious.",0.0,0.0,0.0
sample_00005855,sample_00005855,0,4.13,"This is a hospital, we can't just talk about compensation.",-0.812,0.648,-0.21
sample_00003702,sample_00003702,0,1.48,That was my last chance.,-0.756,0.66,0.208
sample_00003285,sample_00003285,0,2.92,The silvergrass in autumn and winter grows the most beautiful.,0.0,0.0,0.0
sample_00001408,sample_00001408,0,5.12,"Uh, another factor is, you yourself don't have any sense of responsibility towards yourself.",0.0,0.0,0.0
sample_00001086,sample_00001086,0,2.72,"As a designer, I stick to my own ideas.",0.0,0.0,0.0
sample_00002869,sample_00002869,0,2.08,"Okay, goodbye.",0.568,0.71,0.078
sample_00003663,sample_00003663,0,4.96,I may work overtime today. Why don't you give Yingying a call to check? I'm a little worried about her.,-0.812,0.648,-0.21
sample_00004054,sample_00004054,0,6.36,"Sorry Dr. Xu, indeed, the old lady here really can't spare the time.",1.0,0.47,0.544
sample_00003787,sample_00003787,0,1.4,"You go ahead and enter, I can't eat anyway.",-0.55,-0.334,-0.702
sample_00005187,sample_00005187,0,3.32,"Uh, Fei Ge, can you invite me to your next performance?",1.0,0.47,0.544
sample_00002956,sample_00002956,0,5.16,"Originally, it's just about a cheongsam, a trivial matter, there's no need for me to argue with you. However, I just can't stand people like you who are pretentious.",-0.756,0.66,0.208
sample_00003117,sample_00003117,0,2.56,"Yes, I'm going to introduce someone to you, he can handle this matter for you.",1.0,0.47,0.544
sample_00000434,sample_00000434,0,5.44,"Big sister, I'm going to tell Li Kui when I get back, that from now on, at this time, he should take the initiative to design the topic.",-0.756,0.66,0.208
sample_00002907,sample_00002907,0,3.6,Just like when you were stargazing with Feifan at the astronomy club.,-0.756,0.66,0.208
sample_00003258,sample_00003258,0,4.96,"Over the past few years, the brothers have given their all, but in reality, they've only managed to scrape by.",1.0,0.47,0.544
samplenew_00013655,samplenew_00013655,0,4.5,"You can't force everything, what's gone is gone.",-0.55,-0.334,-0.702
sample_00004409,sample_00004409,0,3.01,"Yes, yes, yes, the money is with you.",-0.812,0.648,-0.21
sample_00002799,sample_00002799,0,6.72,This is what we've owed her for so many years. Don't ever tell Wenbo about this.,1.0,0.47,0.544
sample_00002812,sample_00002812,0,2.52,"Locals, not Phoenix men, are preferred.",0.0,0.0,0.0
sample_00007026,sample_00007026,0,4.08,,1.0,0.47,0.544
sample_00006819,sample_00006819,0,1.1,How would I know? Why don't you ask the boss lady directly?,0.0,0.0,0.0
sample_00004466,sample_00004466,0,1.95,"I can compensate you, but you also have to pay for my car.",0.0,0.0,0.0
sample_00003993,sample_00003993,0,3.12,Who said I'm acting crazy because of alcohol? What's wrong with me wanting to drop out of school?,0.568,0.71,0.078
sample_00003986,sample_00003986,0,2.84,"This money was earned by your father risking his life, and it's only for you when you turn eighteen.",0.0,0.0,0.0
sample_00006376,sample_00006376,0,1.73,,1.0,0.47,0.544
sample_00006860,sample_00006860,0,5.17,"Mr. Shen, I have arrived at the airport, and I have stamped all three contracts.",-0.756,0.66,0.208
sample_00003890,sample_00003890,0,5.0,"You caused a big commotion in the hospital, want to divorce me, all because of a half-dead woman.",-0.812,0.648,-0.21
sample_00005443,sample_00005443,0,0.8,,-0.756,0.66,0.208
sample_00004506,sample_00004506,0,3.08,"Feel free to tell me what you need, I will take full responsibility.",0.0,0.0,0.0
sample_00002022,sample_00002022,0,3.72,"If we get married, who knows, I might be able to give you twins.",-0.812,0.648,-0.21
sample_00004472,sample_00004472,0,3.61,"I became the general manager through my father's connections, I'm not on the same level as you, Brother Wang.",-0.756,0.66,0.208
sample_00006479,sample_00006479,0,4.68,"Zhang Ting, can we talk about this later? Stop acting like a child.",0.0,0.0,0.0
sample_00002255,sample_00002255,0,9.72,"Dad, I'm unfilial and can't continue the Li family's bloodline for you.",-0.55,-0.334,-0.702
sample_00006249,sample_00006249,0,3.4,"Okay, then hurry up, it's so cold outside, we are freezing.",0.568,0.71,0.078
samplenew_00000203,samplenew_00000203,0,4.2,"General, I, your humble servant, request to defend our country and retrieve this madman from the grave of his parents.",0.0,0.0,0.0
sample_00003005,sample_00003005,0,1.48,"Cao Xiaoqiang, were you moved by me?",-0.812,0.648,-0.21
samplenew_00014613,samplenew_00014613,0,9.6,"Uncle, don't worry, as you just saw, I have many friends who are helping me with introductions. It won't be delayed.",-0.756,0.66,0.208
sample_00000509,sample_00000509,0,2.2,Did my brother ask you to keep an eye on Lu Yuan?,-0.55,-0.334,-0.702
sample_00001784,sample_00001784,0,1.28,"Your family is all top-notch, you should go quickly.",0.568,0.71,0.078
sample_00005903,sample_00005903,0,1.29,How do you know?,-0.756,0.66,0.208
sample_00004401,sample_00004401,0,4.04,"I know, you mean well. But in this matter, Ouyang might be right.",-0.55,-0.334,-0.702
sample_00004769,sample_00004769,0,0.6,Believe,-0.756,0.66,0.208
sample_00003367,sample_00003367,0,5.84,"I'm just messing around. Didn't you always say that I'm too timid and afraid of making mistakes? Well, I'm making a mistake this time.",-0.756,0.66,0.208
sample_00001030,sample_00001030,0,2.36,"Oh, but you did give me this very magical thing.",0.568,0.71,0.078
sample_00006883,sample_00006883,0,2.32,Do you know? Men don't chase women all day.,0.0,0.0,0.0
sample_00003883,sample_00003883,0,2.17,The cheapest one.,0.0,0.0,0.0
sample_00001493,sample_00001493,0,1.56,"I knew you would like it. Come on, Shen Qiang, you should have one too.",0.568,0.71,0.078
sample_00002140,sample_00002140,0,3.72,"Because of his one mistake, you and Chen Fang have been separated by life and death ever since.",-0.756,0.66,0.208
sample_00006104,sample_00006104,0,12.75,"The child is so pitiful, with one hand, he can hold a book but not a pen, and if he holds a pen, he can't hold a book.",0.568,0.71,0.078
sample_00004319,sample_00004319,0,4.4,"He has been waiting at the entrance of the community, only hoping that you would roll down the car window to catch a glimpse of you.",1.0,0.47,0.544
sample_00002613,sample_00002613,0,3.72,"So, I see you feel that what you're doing now is meaningless, right?",-0.812,0.648,-0.21
sample_00005772,sample_00005772,0,4.4,But what about our film? He is just one scene away from wrapping up.,1.0,0.47,0.544
sample_00005265,sample_00005265,0,4.76,"He has been paying attention to you all the time. After each surgery, he will check your Moments and Weibo.",-0.756,0.66,0.208
sample_00005070,sample_00005070,0,3.75,You can't stand me up. I've prepared for this for a long time.,0.0,0.0,0.0
sample_00005530,sample_00005530,0,3.12,"This made her parents speak as if they were very wronged, this 2203 came like this, and that 2201 had all the cameras installed.",1.0,0.47,0.544
sample_00006515,sample_00006515,0,2.12,"It's okay auntie, it doesn't hurt at all.",-0.756,0.66,0.208
sample_00004891,sample_00004891,0,5.68,"Mr. Chen, I won't need it tonight.",0.0,0.0,0.0
sample_00000858,sample_00000858,0,2.88,"When the time comes for you to get married, you can marry whoever you want.",1.0,0.47,0.544
samplenew_00001628,samplenew_00001628,0,5.45,Who is willing to go with me? Identify Ko Sung-hyun and let him face the law on the spot.,-0.55,-0.334,-0.702
sample_00001760,sample_00001760,0,3.36,"Weiwei is hateful, and even more hateful, have you seen it? How miserable she is now, worse than me.",1.0,0.47,0.544
sample_00003940,sample_00003940,0,4.52,"Okay, okay, I got it, I'll come tomorrow night. Sumei, stop threatening me with divorce all the time, do you find it amusing?",0.0,0.0,0.0
sample_00004740,sample_00004740,0,5.44,"Actually, I originally planned to take her to the agritainment for fun, but Mr. An and Mr. Wei said there seems to be more interesting places.",-0.756,0.66,0.208
sample_00005962,sample_00005962,0,4.0,You really look like a teacher.,1.0,0.47,0.544
sample_00006454,sample_00006454,0,2.92,"As the General Manager of Champs Elysees Group, this is within my jurisdiction, and I don't need to explain to anyone.",-0.756,0.66,0.208
sample_00002530,sample_00002530,0,3.6,,0.0,0.0,0.0
sample_00005638,sample_00005638,0,4.2,"Xiaoqiang, let's go home.",-0.55,-0.334,-0.702
sample_00006755,sample_00006755,0,4.29,Don't end up proving a harsh truth.,0.0,0.0,0.0
sample_00002874,sample_00002874,0,5.6,"Ai Xiaotian, things between people are not as simple as you think. I can't answer your question, and I also hope someone can give me an answer.",0.568,0.71,0.078
sample_00006763,sample_00006763,0,1.96,"Me, a substitute for Zhou Bo? I won't go.",0.568,0.71,0.078
sample_00003687,sample_00003687,0,1.36,What are you talking about? It's all over the place.,-0.756,0.66,0.208
sample_00003802,sample_00003802,0,1.92,"The day your father left, he asked me to pass this on to you.",1.0,0.47,0.544
sample_00006125,sample_00006125,0,2.08,You let yourself become a person who can't even distinguish right from wrong.,-0.55,-0.334,-0.702
sample_00005081,sample_00005081,0,3.48,"Don't worry, whether it's that little girl or the eldest aunt, I have a way!",0.0,0.0,0.0
